"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.524880179E1,6.270973896E0,-3.001015898E0,-1.246896285E1,1.427607245E1
6.525873279E1,5.704647671E0,-3.665828530E0,-1.234533283E1,1.408504691E1
6.526866379E1,5.047299594E0,-3.237746564E0,-1.221986210E1,1.361187958E1
6.527859479E1,4.634676788E0,-2.335056335E0,-1.234121989E1,1.338799557E1
6.528852579E1,4.463373835E0,-1.637167758E0,-1.287189214E1,1.372179403E1
6.529845679E1,4.411709007E0,-4.356976730E-1,-1.297521010E1,1.371164053E1
6.530838779E1,4.291693736E0,2.046968259E0,-1.209354120E1,1.299470865E1
6.531831821E1,4.007629568E0,3.900852394E0,-1.183569770E1,1.309051122E1
6.532824921E1,3.637414278E0,4.953564050E0,-1.356146013E1,1.488898184E1
6.533818021E1,2.375436621E0,3.311778746E0,-1.995297320E1,2.036496298E1
6.534811121E1,1.967141925E0,3.012243722E0,-1.577952888E1,1.618446141E1
6.535804221E1,4.243456546E0,3.826530774E0,-1.005675835E1,1.156666113E1
6.536797321E1,6.562472799E0,3.533396990E0,-8.678594761E0,1.143979679E1
6.537790421E1,7.633657563E0,3.521241213E0,-8.424523301E0,1.190144782E1
6.538783521E1,7.904194198E0,3.603231163E0,-7.966997972E0,1.178696812E1
6.539776621E1,7.713299564E0,3.312768095E0,-7.352738028E0,1.115939869E1
6.540769721E1,7.159878144E0,2.855791527E0,-7.260767173E0,1.058952974E1
6.541762821E1,6.792058459E0,2.103201224E0,-7.927442728E0,1.064893712E1
6.542755921E1,6.783340260E0,1.583561508E0,-8.211347267E0,1.076789655E1
6.543749021E1,6.449299940E0,2.120522723E0,-7.945526996E0,1.045090836E1
6.544742121E1,6.071644653E0,2.804093370E0,-7.380317005E0,9.959763426E0
6.545735221E1,5.979637545E0,2.782387043E0,-7.081508498E0,9.677060785E0
6.546728321E1,5.786599322E0,2.567759145E0,-7.043059546E0,9.470100660E0
6.547721421E1,5.541441942E0,2.471047953E0,-7.301649735E0,9.493563379E0
6.548714521E1,5.802403176E0,2.178602093E0,-7.362861897E0,9.624236334E0
6.549707621E1,6.144041954E0,1.953127464E0,-6.936006968E0,9.469538061E0
6.550700721E1,6.387451601E0,1.727778989E0,-6.536983616E0,9.301446822E0
6.551693821E1,6.487451268E0,1.643723217E0,-6.147106479E0,9.087120998E0
6.552686921E1,6.566879845E0,1.587409561E0,-5.687484924E0,8.831266318E0
6.553680021E1,6.776960948E0,1.453905494E0,-5.244505713E0,8.691713355E0
6.554673121E1,6.994106657E0,1.549104158E0,-5.188303446E0,8.845097188E0
6.555666221E1,7.022303100E0,1.768687279E0,-5.286696298E0,8.966055614E0
6.556659321E1,6.911709448E0,2.086624075E0,-5.586702315E0,9.128908493E0
6.557652521E1,6.776522407E0,2.459795279E0,-5.749211640E0,9.220915531E0
6.558645621E1,6.398460739E0,2.817978753E0,-5.429205807E0,8.851981686E0
6.559638721E1,5.522319208E0,3.213837883E0,-4.861133019E0,8.028410652E0
6.560631821E1,4.626675459E0,2.974324236E0,-4.055857987E0,6.833938431E0
6.561624921E1,3.478885152E0,2.458374113E0,-1.801234782E-2,4.259879062E0
6.562618021E1,2.522845513E-1,2.163743441E0,7.266500952E0,7.586004829E0
6.563611121E1,-5.107757465E0,2.219843090E0,6.018262498E0,8.199778848E0
6.564604221E1,-1.034627855E1,4.381376868E0,6.172786281E0,1.281972050E1
6.565597321E1,-1.414599341E1,3.816588169E0,6.031864291E0,1.584483707E1
6.566590421E1,-1.940163924E1,6.050514570E-1,1.281461047E1,2.325949127E1
6.567583521E1,-2.975562442E1,-1.547692787E0,2.466559045E1,3.868053632E1
6.568576621E1,-4.021231244E1,5.059445138E-1,3.267215946E1,5.181463167E1
6.569569721E1,-3.475890208E1,-2.638615997E0,2.976213354E1,4.583588290E1
6.570562821E1,-2.053015186E1,-7.744209116E0,2.251294035E1,3.143711808E1
6.571555921E1,-9.440637234E0,-7.083183140E0,1.609385999E1,1.995769135E1
6.572549021E1,-3.480463901E0,-2.612223127E0,1.257642064E1,1.330803121E1
6.573542121E1,-3.755789405E-1,1.021990385E0,8.097213711E0,8.170091417E0
6.574535221E1,7.643211329E-1,2.250788455E0,2.756185670E0,3.639614665E0
6.575528321E1,4.993516320E-1,2.709464663E0,-1.096983265E0,2.965454956E0
6.576521421E1,6.280494332E-3,3.110187215E0,-2.623778980E0,4.069093277E0
6.577514521E1,-6.526627028E-1,3.170000431E0,-3.147973092E0,4.514931442E0
6.578507621E1,-2.100859560E0,1.584781968E0,-3.787392436E0,4.611885324E0
6.579500721E1,-2.666719177E0,1.824090451E-1,-3.703558567E0,4.567385498E0
6.580493821E1,-1.803366092E0,-5.548378348E-1,-3.341679068E0,3.837550426E0
6.581486921E1,-2.980337512E-1,-1.352888266E0,-2.565362372E0,2.915512798E0
6.582480021E1,1.428287088E0,-1.568895814E0,-1.646985818E0,2.685889120E0
6.583473121E1,3.245070786E0,-1.116223674E0,-1.188049555E0,3.631515034E0
6.584466221E1,4.814672797E0,-7.373165714E-1,-1.229550169E0,5.023594678E0
6.585459321E1,6.167567056E0,-1.250205969E-1,-1.276797425E0,6.299581352E0
6.586452421E1,6.843388826E0,1.022384780E0,-1.145539713E-1,6.920286401E0
6.587445521E1,7.155467589E0,1.310321267E0,7.309551662E-1,7.311084304E0
6.588438621E1,7.721782120E0,-3.084426722E-1,1.361313665E-1,7.729138874E0
6.589431721E1,6.801919788E0,-4.452975220E-1,-2.427306687E0,7.235759838E0
6.590424821E1,5.111562248E0,7.939334795E-1,-4.455611072E0,6.827215319E0
6.591417921E1,4.404133354E0,2.781786827E0,-7.070524503E0,8.782200482E0
6.592411021E1,4.281389188E0,2.455374491E0,-7.687702793E0,9.135640728E0
6.593404121E1,3.707001992E0,1.721443385E0,-5.744554333E0,7.050186918E0
6.594397221E1,2.395589635E0,1.284214911E0,-3.859745298E0,4.720772331E0
6.595390321E1,1.210520405E0,2.563397415E-1,-2.910111283E0,3.162248788E0
6.596383421E1,5.967621517E-1,-5.064478129E-1,-2.193030975E0,2.328518694E0
6.597376521E1,-6.015615463E-3,-1.097640930E0,-8.152351785E-1,1.367282047E0
6.598369621E1,-1.397844145E0,-2.456550951E0,1.155674692E0,3.053554457E0
6.599362721E1,-2.632586641E0,-2.958931441E0,3.895333791E0,5.555124935E0
6.600355821E1,-4.137445357E0,-2.966368222E0,6.980866807E0,8.640040271E0
6.601348921E1,-5.597004524E0,-3.630150867E0,9.018845410E0,1.121802244E1
6.602342021E1,-6.194208725E0,-4.535153085E0,9.725265659E0,1.239018270E1
6.603335121E1,-5.989287790E0,-5.014107290E0,8.834886158E0,1.179271188E1
6.604328321E1,-4.348752913E0,-4.761835603E0,6.505521503E0,9.160160492E0
6.605321421E1,-1.401836916E0,-3.772417717E0,3.644489409E0,5.429418498E0
6.606314521E1,8.954554689E-1,-2.601239133E0,2.327405838E0,3.603484904E0
6.607307621E1,1.957514192E0,-1.543218205E0,1.375780846E0,2.847131394E0
6.608300721E1,2.261787507E0,-1.049725483E0,4.444030076E-1,2.532804838E0
6.609293821E1,2.263629672E0,-4.882448459E-1,-5.635581529E-1,2.383275081E0
6.610286921E1,2.230449354E0,4.829194942E-1,-1.441316439E0,2.699168138E0
6.611280021E1,2.112581474E0,1.381162038E0,-1.334890682E0,2.855265696E0
6.612273121E1,2.311760443E0,1.329352199E0,3.117092192E-2,2.666905555E0
6.613266221E1,2.869048919E0,1.266282377E0,8.081080073E-1,3.238510662E0
6.614259321E1,3.410796080E0,1.399621991E0,6.555442107E-1,3.744624124E0
6.615252421E1,3.857858402E0,1.275377429E0,3.882843554E-2,4.063393493E0
6.616245521E1,4.022188550E0,9.456865597E-1,-3.661994219E-1,4.148062900E0
6.617238621E1,3.874358367E0,6.578550303E-1,-3.070671147E-1,3.941790990E0
6.618231721E1,3.216798036E0,5.759463564E-1,-7.257564068E-1,3.347570190E0
6.619224821E1,2.111925708E0,1.172252718E-1,-1.396891633E0,2.534813247E0
6.620217921E1,8.968251792E-1,-3.525303859E-1,-2.003391738E0,2.223095034E0
6.621211021E1,-4.871575561E-1,-4.191380659E-1,-2.541181211E0,2.621183159E0
6.622204121E1,-2.255477192E0,-8.928633982E-1,-2.430008100E0,3.433558180E0
6.623197221E1,-3.527824593E0,-1.261401414E0,-1.444068723E0,4.015222829E0
6.624190321E1,-4.499973020E0,-1.535169513E0,1.071116352E-1,4.755835943E0
6.625183421E1,-4.888659079E0,-2.070623316E0,1.622707009E0,5.551544518E0
6.626176521E1,-4.197146890E0,-2.532461551E0,2.382239857E0,5.450180755E0
6.627169621E1,-2.339558691E0,-2.423536110E0,2.506538213E0,4.198785057E0
6.628162721E1,2.802789733E-1,-1.716453663E0,2.138882834E0,2.756735254E0
6.629155821E1,2.481468568E0,-4.332728326E-1,1.625126002E0,2.997740170E0
6.630148921E1,3.255839018E0,7.824068633E-1,1.573571101E0,3.699834351E0
6.631142021E1,2.717756892E0,1.060611244E0,1.710818117E0,3.382010846E0
6.632135154E1,1.693103977E0,1.239865826E0,1.558390560E0,2.613895461E0
6.633128254E1,8.981200451E-1,1.887071615E0,1.014229376E0,2.322998089E0
6.634121354E1,2.678670886E-1,2.333097225E0,9.519495124E-1,2.534029067E0
6.635114454E1,-6.217645535E-1,2.406511357E0,1.854561973E0,3.101175290E0
6.636107554E1,-1.422756792E0,2.005789389E0,2.693414640E0,3.647178414E0
6.637100654E1,-2.319825215E0,1.238500209E0,2.944294690E0,3.947700979E0
6.638093754E1,-2.394668698E0,1.132687533E-1,2.216289445E0,3.264844083E0
6.639086854E1,-2.027883532E0,6.325424337E-1,2.224238734E0,3.075655946E0
6.640079954E1,-1.979610089E0,1.141390529E0,1.207589781E0,2.584550545E0
6.641073054E1,-1.667119535E0,7.258569789E-1,-7.753115594E-2,1.819935982E0
6.642066154E1,-1.318274649E0,1.650008243E-1,6.234008968E-1,1.467549659E0
6.643059254E1,-8.294443510E-1,-3.042879331E-1,1.503705645E0,1.744046945E0
6.644052354E1,-2.011358862E-1,-8.475848991E-1,1.100160642E0,1.403285161E0
6.645045454E1,3.648630407E-1,-7.685860920E-1,-3.665069854E-1,9.263784268E-1
6.646038554E1,7.681807338E-1,-1.461704510E-1,-2.335478504E0,2.462910328E0
6.647031754E1,6.990099268E-1,5.298805296E-2,-2.707692372E0,2.796966319E0
6.648024854E1,3.710704449E-1,-9.285203040E-2,-2.006448662E0,2.042584395E0
6.649017954E1,-2.315614343E-2,-5.492891926E-1,-1.381561403E0,1.486931987E0
6.650011054E1,-2.928694904E-1,-9.012272555E-1,-1.049913179E0,1.414319903E0
6.651004154E1,-3.243047065E-1,-8.994970644E-1,-1.310947503E0,1.622606504E0
6.651997254E1,-1.385725790E-1,-8.642354304E-1,-1.765624654E0,1.970668835E0
6.652990354E1,8.036120832E-2,-9.272947276E-1,-2.094290214E0,2.291808224E0
6.653983454E1,8.664784223E-2,-1.035705614E0,-2.040071322E0,2.289559994E0
6.654976554E1,1.558516860E-1,-1.411489792E0,-1.796442404E0,2.289934167E0
6.655969654E1,4.523476195E-1,-1.618235058E0,-1.601520792E0,2.321243615E0
6.656962754E1,8.299733779E-1,-1.357252774E0,-1.196663089E0,1.990726864E0
6.657955854E1,1.190317690E0,-1.051935731E0,-9.789390904E-1,1.865943924E0
6.658948954E1,1.421178628E0,-7.244209027E-1,-1.401790431E0,2.123570283E0
6.659942054E1,1.434809365E0,-4.349638474E-1,-1.950127696E0,2.459851519E0
6.660935154E1,1.355496562E0,-9.338003397E-2,-2.577339808E0,2.913549596E0
6.661928254E1,1.128737739E0,-6.091623420E-1,-2.743721745E0,3.028718649E0
6.662921354E1,-6.445048137E-1,-3.988809720E0,-9.931384689E-1,4.160806827E0
6.663914454E1,-2.615858341E0,-1.728442794E-1,-3.423495648E0,4.311949960E0
6.664907554E1,-2.722660220E-1,1.167353920E0,-1.036426927E1,1.043335619E1
6.665900654E1,6.090978764E-1,8.174214524E-1,-1.282332399E1,1.286377924E1
6.666893754E1,1.797104893E0,1.533391374E0,-9.849488586E0,1.012883510E1
6.667886854E1,2.946624806E0,2.565598015E0,-5.311104915E0,6.593385044E0
6.668879954E1,4.007234296E0,2.916599354E0,-1.107326989E0,5.078449720E0
6.669873054E1,4.036357523E0,9.655232388E-1,1.690753981E0,4.481413416E0
6.670866154E1,3.382321309E0,4.643215477E-2,2.731546673E0,4.347827114E0
6.671859254E1,2.646694803E0,5.562538111E-1,2.632454494E0,3.774152665E0
6.672852354E1,1.104908435E0,5.970767319E-2,3.381973400E0,3.558388924E0
6.673845454E1,-6.001259087E-1,-3.194211119E-1,1.791180494E0,1.915857123E0
6.674838554E1,-1.215714194E0,4.614113885E-1,1.442020444E0,1.941722028E0
6.675831654E1,-1.601737139E0,5.099333382E-1,1.439737106E0,2.213241245E0
6.676824754E1,-1.084667128E0,2.093162870E-1,1.900449167E0,2.198186326E0
6.677817854E1,-7.600795627E-3,8.272143692E-1,1.884615492E0,2.058182921E0
6.678810954E1,7.217785460E-1,1.486683816E0,1.651727325E0,2.336535083E0
6.679804054E1,1.647027040E0,1.715698203E0,2.279344064E0,3.294196071E0
6.680797154E1,2.156829109E0,2.305039068E0,2.816221957E0,4.230392774E0
6.681790254E1,2.172569228E0,2.185591562E0,3.105259182E0,4.374871669E0
6.682783354E1,1.383540101E0,1.767672933E0,3.578231685E0,4.224049337E0
6.683776454E1,-4.184612507E-1,1.114557071E0,3.972349808E0,4.146915755E0
6.684769554E1,-2.179679150E0,-9.962602973E-2,3.897679110E0,4.466858962E0
6.685762654E1,-3.209574971E0,-9.878321207E-1,4.561452107E0,5.664276575E0
6.686755754E1,-3.617446622E0,-1.384742873E0,4.615902548E0,6.025777064E0
6.687748854E1,-3.619214820E0,-1.565375644E0,3.051233833E0,4.985894576E0
6.688742054E1,-2.905482627E0,-1.807374358E0,6.320173538E-1,3.479637525E0
6.689735154E1,-1.778101442E0,-1.396128572E0,-1.384281528E0,2.650859309E0
6.690728254E1,-1.150895032E0,-9.669990760E-1,-1.798684811E0,2.344123213E0
6.691721354E1,-1.031745295E0,-1.201963005E0,-6.889119315E-1,1.727371723E0
6.692714454E1,-1.083535253E0,-1.283739240E0,2.023358810E-1,1.692032768E0
6.693707554E1,-1.181633113E0,-1.041474477E0,3.536068583E-1,1.614299759E0
6.694700654E1,-9.529004158E-1,-7.632639563E-1,-5.987566370E-1,1.359816377E0
6.695693754E1,-2.894358592E-1,-7.394616956E-1,-2.409864442E0,2.537326023E0
6.696686854E1,-2.486623473E-1,-6.777820489E-1,-2.334759296E0,2.443833554E0
6.697679954E1,-4.086268187E-2,-1.089353233E0,-1.182233915E0,1.608116057E0
6.698673054E1,2.378077224E-2,-1.100257998E0,-2.124930793E-1,1.120841869E0
6.699666154E1,-9.563662067E-2,-1.031768976E0,1.146131451E0,1.545092517E0
6.700659254E1,-1.331698979E-1,-9.201593703E-1,1.455933309E0,1.727474830E0
6.701652354E1,-6.483155903E-1,-3.864530075E-1,7.539470029E-1,1.066815408E0
6.702645454E1,-7.270860636E-1,-2.118896466E-1,-3.520532531E-1,8.351603794E-1
6.703638554E1,-8.818905133E-1,3.560170805E-1,-5.730002367E-1,1.110319013E0
6.704631654E1,-1.159298650E0,6.346681890E-1,-4.104043722E-1,1.383910697E0
6.705624754E1,-1.411797794E0,1.107059187E0,-1.564410853E-1,1.800896129E0
6.706617854E1,-1.481866879E0,1.748732048E0,-1.290369397E-1,2.295788264E0
6.707610954E1,-1.151521415E0,1.832299869E0,-1.643903750E-1,2.170333747E0
6.708604054E1,-8.807666785E-1,1.728908525E0,-9.032211560E-1,2.140253042E0
6.709597154E1,-6.144667898E-1,1.253904699E0,-8.793832272E-1,1.650200379E0
6.710590254E1,-3.692285720E-1,7.100738820E-1,4.329108900E-1,9.099156527E-1
6.711583354E1,-3.726025616E-1,1.358053842E-1,1.468836944E0,1.521432792E0
6.712576454E1,-3.962093791E-1,-2.891366279E-1,1.651464200E0,1.722764019E0
6.713569554E1,-5.243749376E-1,-6.777732781E-1,1.259634093E0,1.523490643E0
6.714562654E1,-7.681471123E-1,-1.222419197E0,1.568985130E0,2.132152203E0
6.715555754E1,-1.033036068E0,-1.480462963E0,1.923913459E0,2.638252660E0
6.716548854E1,-1.391233429E0,-1.443386353E0,1.484830248E0,2.494717516E0
6.717541954E1,-1.407140341E0,-1.024059715E0,1.238370109E-1,1.744728587E0
6.718535054E1,-1.213069060E0,-1.018835812E0,-3.098305088E-1,1.614174062E0
6.719528154E1,-1.012708953E0,-9.911536315E-1,-2.767393613E-1,1.443796945E0
6.720521254E1,-6.640681355E-1,-8.944304520E-1,-4.336581641E-1,1.195429515E0
6.721514354E1,-2.518872330E-1,-7.546347816E-1,-5.735089445E-1,9.807310239E-1
6.722507454E1,3.175168200E-1,-3.320803338E-1,-1.469295366E0,1.539455472E0
6.723500554E1,8.625384222E-1,-2.749372494E-1,-2.207118087E0,2.385567704E0
6.724493654E1,1.139664138E0,-5.007692894E-1,-2.057930472E0,2.405136599E0
6.725486754E1,1.231353596E0,-5.640446413E-1,-2.368952644E0,2.728793628E0
6.726479854E1,1.203821689E0,-5.492709200E-1,-2.256748084E0,2.616065197E0
6.727472954E1,1.006295143E0,-4.243594833E-1,-2.401501755E0,2.638166326E0
6.728466054E1,8.350082691E-1,-4.911077888E-1,-1.991234207E0,2.214371093E0
6.729459154E1,5.902723271E-1,-5.551634516E-1,-1.039250196E0,1.317827321E0
6.730452254E1,5.258137912E-1,-5.376456320E-1,-7.192677516E-1,1.040619559E0
6.731445417E1,6.424813847E-1,-6.026805572E-1,-4.628679299E-1,9.951145182E-1
6.732438517E1,8.466667400E-1,-6.299301901E-1,-2.464548773E-1,1.083695815E0
6.733431717E1,9.740034556E-1,-7.075527088E-1,2.303703564E-1,1.225717777E0
6.734424817E1,8.781557505E-1,-8.395889778E-1,8.521977675E-1,1.484017590E0
6.735417917E1,6.633530210E-1,-8.217814288E-1,8.984895891E-1,1.386594926E0
6.736411017E1,4.013016462E-1,-8.755173406E-1,8.899064612E-1,1.311299788E0
6.737404117E1,3.694775172E-2,-8.798097816E-1,8.159999943E-1,1.200535872E0
6.738397217E1,-4.359699339E-1,-1.063051434E0,8.889773387E-1,1.452731511E0
6.739390317E1,-9.517162815E-1,-1.269672154E0,1.284221050E0,2.041336564E0
6.740383417E1,-1.379716461E0,-1.288526355E0,1.720274234E0,2.554067563E0
6.741376517E1,-1.612015083E0,-1.128754988E0,1.925706800E0,2.753366508E0
6.742369617E1,-1.669700496E0,-8.227577676E-1,2.027454785E0,2.752344999E0
6.743362717E1,-1.558895321E0,-3.762521012E-1,1.718323603E0,2.350394918E0
6.744355817E1,-1.314526146E0,1.863124636E-1,1.349037436E0,1.892773976E0
6.745348917E1,-1.033750671E0,6.364186992E-1,9.935039198E-1,1.568667985E0
6.746342017E1,-7.032507661E-1,9.989333519E-1,4.971308595E-1,1.318927054E0
6.747335117E1,-3.690159526E-1,1.346738895E0,6.225238144E-2,1.397767428E0
6.748328217E1,-1.180938026E-1,1.545058324E0,-2.074726599E-1,1.563392553E0
6.749321317E1,4.175306663E-2,1.775093050E0,-6.438351613E-1,1.888709181E0
6.750314417E1,1.825103116E-1,1.875991434E0,-9.693595970E-1,2.119507467E0
6.751307517E1,2.838844395E-1,1.886339544E0,-1.236592555E0,2.273329804E0
6.752300617E1,3.035633169E-1,1.679256601E0,-1.094561933E0,2.027342902E0
6.753293717E1,2.567935220E-1,1.263928873E0,-5.865499896E-1,1.416862731E0
6.754286817E1,1.817776189E-1,9.047116113E-1,-2.526482481E-1,9.567535417E-1
6.755279917E1,9.119047098E-2,5.328681645E-1,1.013696694E-1,5.500363557E-1
6.756273017E1,-8.388722554E-2,2.614018223E-1,2.570196265E-1,3.760679030E-1
6.757266117E1,-2.884357295E-1,-2.727258325E-2,1.377165467E-1,3.207877976E-1
6.758259217E1,-4.626881281E-1,-2.557250530E-1,9.797594547E-3,5.287453067E-1
6.759252317E1,-6.081720794E-1,-3.829844391E-1,-8.210543275E-2,7.233890108E-1
6.760245417E1,-7.178248049E-1,-5.060847008E-1,-2.621406180E-1,9.165761717E-1
6.761238517E1,-8.141522741E-1,-4.455657265E-1,-7.182503361E-1,1.173565630E0
6.762231617E1,-8.800818964E-1,-4.276206216E-1,-1.041123059E0,1.428754970E0
6.763224717E1,-8.660219009E-1,-4.935704899E-1,-1.347984937E0,1.676505041E0
6.764217817E1,-7.853841193E-1,-5.120272261E-1,-1.453617226E0,1.729740771E0
6.765210917E1,-6.947071069E-1,-4.281626585E-1,-1.338448128E0,1.567604739E0
6.766204017E1,-5.303819649E-1,-3.099714267E-1,-1.111305435E0,1.269798048E0
6.767197117E1,-3.391839699E-1,-1.513665792E-1,-9.379419225E-1,1.008807542E0
6.768190217E1,-1.521451360E-1,4.358046770E-2,-7.951956010E-1,8.107918619E-1
6.769183317E1,6.656916149E-2,2.314316261E-1,-6.346544480E-1,6.788065403E-1
6.770176417E1,1.998397412E-1,3.906241187E-1,-6.475393724E-1,7.821958598E-1
6.771169517E1,2.833393694E-1,4.951009986E-1,-6.132700109E-1,8.375597312E-1
6.772162617E1,3.263502452E-1,5.713030824E-1,-6.790342301E-1,9.455047225E-1
6.773155717E1,3.600875832E-1,6.117772168E-1,-9.435254288E-1,1.180751737E0
6.774148817E1,4.102780724E-1,5.453133783E-1,-1.079959681E0,1.277500564E0
6.775141917E1,4.410271177E-1,4.105835894E-1,-1.190481412E0,1.334289997E0
6.776135017E1,4.737012856E-1,2.712809855E-1,-1.069924105E0,1.201134410E0
6.777128217E1,5.351496018E-1,1.241852126E-1,-1.034594058E0,1.171405963E0
6.778121317E1,5.913418924E-1,2.535148054E-2,-1.152918899E0,1.295974506E0
6.779114417E1,6.544263692E-1,5.938432217E-3,-1.190842186E0,1.358828263E0
6.780107517E1,6.519656416E-1,2.521436334E-2,-1.084211192E0,1.265388822E0
6.781100617E1,6.401427908E-1,2.337892234E-2,-8.463464588E-1,1.061429081E0
6.782093717E1,6.244975421E-1,5.691621244E-2,-6.902135217E-1,9.325402623E-1
6.783086817E1,6.626215343E-1,5.718840033E-2,-7.094251335E-1,9.724308875E-1
6.784079917E1,7.073995849E-1,6.894451976E-3,-6.207871914E-1,9.411899081E-1
6.785073017E1,8.036098174E-1,-6.493625343E-3,-6.202422309E-1,1.015150891E0
6.786066117E1,9.227252747E-1,-3.344782770E-2,-5.026395214E-1,1.051278830E0
6.787059217E1,1.038601228E0,-8.049744844E-2,-3.897917676E-1,1.112254455E0
6.788052317E1,1.114347668E0,-1.747484252E-1,-2.155061495E-1,1.148368685E0
6.789045417E1,1.173435902E0,-2.149392620E-1,-1.799714506E-1,1.206457801E0
6.790038517E1,1.276641012E0,-2.827318802E-1,-1.918056303E-1,1.321566869E0
6.791031617E1,1.334703864E0,-2.831277367E-1,-2.108634603E-1,1.380600999E0
6.792024717E1,1.352681274E0,-2.407228518E-1,-2.063745528E-1,1.389346817E0
6.793017817E1,1.370487800E0,-2.429681826E-1,-1.060760933E-1,1.395894869E0
6.794010917E1,1.345635526E0,-2.088257056E-1,2.124527335E-2,1.361908405E0
6.795004017E1,1.279671770E0,-9.015090913E-2,5.054684043E-2,1.283838778E0
6.795997117E1,1.178318619E0,5.018957555E-2,9.727837265E-2,1.183392092E0
6.796990217E1,9.991657057E-1,1.229999819E-1,4.707078767E-1,1.111317690E0
6.797983317E1,8.288383602E-1,1.172296572E-1,8.203433061E-1,1.172040511E0
6.798976417E1,7.911074471E-1,1.632068986E-1,1.031345930E0,1.310023630E0
6.799969517E1,8.289145933E-1,2.133973512E-1,1.183407451E0,1.460510537E0
6.800962617E1,8.866225187E-1,1.675046021E-1,1.232276140E0,1.527305395E0
6.801955717E1,8.701399487E-1,5.196098953E-2,1.300544722E0,1.565650040E0
6.802948817E1,7.193804567E-1,4.355357051E-2,1.275459582E0,1.464992253E0
6.803941917E1,4.672626241E-1,-2.466530979E-2,1.129251709E0,1.222355169E0
6.804935017E1,2.006503480E-1,-9.054618090E-2,1.047869577E0,1.070742650E0
6.805928117E1,-1.088815874E-1,-5.062256187E-2,1.086051310E0,1.092668885E0
6.806921217E1,-3.703206126E-1,1.208277413E-1,1.175916583E0,1.238756033E0
6.807914317E1,-6.226235095E-1,3.116220957E-1,1.486035944E0,1.641057949E0
6.808907417E1,-8.579825641E-1,4.363744882E-1,1.828046604E0,2.065989149E0
6.809900517E1,-1.027459432E0,5.060972723E-1,2.067398869E0,2.363460475E0
6.810893617E1,-1.118174451E0,4.813039085E-1,2.191226524E0,2.506679324E0
6.811886717E1,-1.166957041E0,3.273481822E-1,2.120418497E0,2.442359549E0
6.812879817E1,-1.061087208E0,7.494961023E-3,2.009993829E0,2.272891865E0
6.813872917E1,-8.664735983E-1,-3.449129257E-1,1.879036079E0,2.097741168E0
6.814866017E1,-7.333754750E-1,-6.086606508E-1,1.409805794E0,1.701722584E0
6.815859117E1,-6.821415136E-1,-8.609109959E-1,9.971210074E-1,1.483487476E0
6.816852217E1,-7.495914119E-1,-9.836738732E-1,8.190709519E-1,1.483367385E0
6.817845317E1,-8.097885702E-1,-1.031934452E0,3.964751351E-1,1.370342576E0
6.818838417E1,-8.957808664E-1,-1.039198741E0,-3.466229439E-2,1.372428088E0
6.819831517E1,-1.002069214E0,-9.650145310E-1,-8.472065842E-1,1.628850745E0
6.820824617E1,-1.062745186E0,-8.386398286E-1,-1.764425390E0,2.223947177E0
6.821817717E1,-1.150545076E0,-7.664562437E-1,-1.880217217E0,2.333757898E0
6.822810817E1,-1.250127105E0,-5.582672998E-1,-1.912981505E0,2.352440944E0
6.823803917E1,-1.318989764E0,-3.245523360E-1,-2.143962311E0,2.538039126E0
6.824797117E1,-1.288769453E0,-6.299380839E-2,-2.194250119E0,2.545511444E0
6.825790217E1,-1.229672522E0,2.411941373E-1,-1.753105765E0,2.154912747E0
6.826783317E1,-1.177159920E0,5.110080564E-1,-1.362228754E0,1.871497232E0
6.827776417E1,-1.008076935E0,5.273463464E-1,-9.725761503E-1,1.496735663E0
6.828769517E1,-7.993122601E-1,4.186357901E-1,-5.350377738E-1,1.049009739E0
6.829762617E1,-5.681352071E-1,2.007901695E-1,-2.312901235E-1,6.454373920E-1
6.830755717E1,-3.591522114E-1,-1.130997688E-1,-3.907460332E-2,3.785613468E-1
6.831748767E1,-2.454563190E-1,-3.990058100E-1,1.629355878E-1,4.959863372E-1
6.832741867E1,-1.894020592E-1,-6.627856949E-1,3.896596205E-1,7.918286666E-1
6.833734967E1,-2.136815259E-1,-8.446954975E-1,4.854247338E-1,9.974003459E-1
6.834728067E1,-3.385773213E-1,-9.787768301E-1,4.704260409E-1,1.137514547E0
6.835721167E1,-4.287079845E-1,-1.151367633E0,3.829873627E-1,1.286902204E0
6.836714267E1,-4.162078799E-1,-1.269555064E0,3.692078143E-1,1.386114523E0
6.837707367E1,-2.964843853E-1,-1.305377153E0,2.074182808E-1,1.354597670E0
6.838700467E1,-8.966895238E-2,-1.314358184E0,-9.479038239E-2,1.320819130E0
6.839693567E1,1.021135084E-1,-1.246503586E0,-2.412672275E-1,1.273737898E0
6.840686667E1,2.555704672E-1,-1.171470945E0,-3.205917245E-1,1.241144428E0
6.841679767E1,3.703968456E-1,-1.122243236E0,-5.016665447E-1,1.283858647E0
6.842672867E1,4.408923393E-1,-1.085294096E0,-6.869145226E-1,1.357976764E0
6.843665967E1,4.536046978E-1,-1.046544305E0,-7.729440218E-1,1.377844210E0
6.844659067E1,4.570712927E-1,-9.854426560E-1,-9.265702575E-1,1.427775836E0
