"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.707442519E0,-8.863495588E-1,-2.925696373E-1,3.772449493E-1,1.006740426E0
5.725541060E0,-1.289724827E0,-6.761659384E-1,1.077682495E0,1.811626359E0
5.743644270E0,-1.726794004E0,-9.818480611E-1,1.318407059E0,2.384122547E0
5.761746963E0,-2.074319839E0,-1.031511426E0,1.028677940E0,2.534757764E0
5.779849929E0,-2.127656221E0,-9.506477714E-1,7.549953461E-1,2.449626534E0
5.797952986E0,-2.295549154E0,-9.893062711E-1,6.061162949E-1,2.572090547E0
5.816056838E0,-2.323351622E0,-1.122134447E0,1.174775124E0,2.835003539E0
5.834159102E0,-2.218752861E0,-1.521411419E0,1.945923805E0,3.320267522E0
5.852262312E0,-1.839191079E0,-1.846623659E0,3.167907715E0,4.102228913E0
5.870348464E0,-1.472982883E0,-1.882170081E0,4.233699799E0,4.861733927E0
5.888468520E0,-1.547313690E0,-1.514022470E0,3.811885834E0,4.383710449E0
5.906559676E0,-2.015482426E0,-1.107099533E0,2.010314941E0,3.054374723E0
5.924668502E0,-2.363637924E0,-6.146187782E-1,-3.187179565E-2,2.442448831E0
5.942778456E0,-2.775939941E0,-1.999025941E-1,-1.543708801E0,3.182583930E0
5.960880293E0,-3.352358103E0,-1.985024810E-1,-2.366479397E0,4.108276137E0
5.978982283E0,-3.605419159E0,-4.265122414E-1,-2.396175385E0,4.350013388E0
5.997087081E0,-3.303295374E0,-7.188622355E-1,-1.867669582E0,3.862216062E0
6.015189314E0,-2.406566381E0,-8.221489787E-1,-9.921588898E-1,2.729811340E0
6.033292434E0,-1.570040226E0,-7.840459347E-1,-4.234638214E-1,1.805291098E0
6.051380690E0,-1.022771001E0,-5.904492140E-1,-4.217214584E-1,1.254009483E0
6.069498946E0,-6.321781278E-1,-2.504134774E-1,-8.507928848E-1,1.089130216E0
6.087601638E0,-4.323644340E-1,7.948452234E-2,-1.313607216E0,1.385215041E0
6.105704573E0,-4.960355461E-1,3.217749596E-1,-1.412803650E0,1.531536660E0
6.123806807E0,-6.059139967E-1,5.504910350E-1,-1.320733070E0,1.553868718E0
6.141911208E0,-8.935602307E-1,6.895397902E-1,-1.437525749E0,1.827674831E0
6.160013503E0,-1.082575679E0,8.158031106E-1,-1.607099533E0,2.102444702E0
6.178116682E0,-1.049358010E0,9.135549664E-1,-1.613012314E0,2.130151083E0
6.196215987E0,-9.260077477E-1,8.964115977E-1,-1.347034454E0,1.864281610E0
6.214322585E0,-9.364573956E-1,7.358374596E-1,-7.815046310E-1,1.424485419E0
6.232429030E0,-1.042397499E0,6.133635044E-1,-1.318187714E-1,1.216627931E0
6.250517317E0,-1.113482952E0,5.229620934E-1,1.771335602E-1,1.242863602E0
6.268631484E0,-1.055889606E0,4.803223610E-1,3.233814240E-1,1.204237509E0
6.286734724E0,-1.067416430E0,4.562612772E-1,6.299276352E-1,1.320742599E0
6.304832839E0,-1.078836918E0,4.971343279E-1,9.991083145E-1,1.552175589E0
6.322940871E0,-1.173976541E0,4.457610846E-1,1.088233948E0,1.661678966E0
6.341043654E0,-1.443722129E0,1.893725395E-1,1.120402336E0,1.837252552E0
6.359146834E0,-1.655711651E0,3.347420692E-2,1.194111824E0,2.041667123E0
6.377249800E0,-1.722519159E0,1.623561382E-1,7.704372406E-1,1.893939099E0
6.395351301E0,-1.583759308E0,3.570381999E-1,1.794729233E-1,1.633395345E0
6.413454238E0,-1.263996959E0,5.617343187E-1,2.914991379E-1,1.413578970E0
6.431551986E0,-1.204954028E0,4.748886824E-1,1.233545303E0,1.788593717E0
6.449652083E0,-1.201719642E0,1.533499956E-1,2.575608253E0,2.846296575E0
6.467765059E0,-1.125973463E0,-1.303225756E-1,3.033607483E0,3.238452497E0
6.485867873E0,-1.040673375E0,-1.689976454E-1,2.227756500E0,2.464642023E0
6.503971023E0,-7.476890087E-1,9.912395477E-2,1.112898827E0,1.344398829E0
6.522074294E0,-4.168510437E-1,3.963312507E-1,5.327386856E-1,7.839985714E-1
6.540165786E0,-4.622642398E-1,4.858311415E-1,3.845443726E-1,7.730423662E-1
6.558279342E0,-5.934693813E-1,4.073687792E-1,3.189401627E-1,7.873233492E-1
6.576383986E0,-5.993193984E-1,3.132493496E-1,-1.791000366E-2,6.764833069E-1
6.594477858E0,-6.117932796E-1,2.840061188E-1,-4.218187332E-1,7.955385196E-1
6.612585371E0,-7.503198385E-1,2.065620422E-1,-7.715978622E-1,1.095906473E0
6.630679396E0,-8.421494961E-1,1.655131578E-1,-7.588052750E-1,1.145598457E0
6.648784316E0,-6.324179769E-1,2.070983648E-1,-6.670827866E-1,9.422535085E-1
6.666899886E0,-4.276335835E-1,2.574573755E-1,-7.059707642E-1,8.646094505E-1
6.685001723E0,-2.389522493E-1,3.344591558E-1,-7.605876923E-1,8.645546495E-1
6.703104201E0,-1.283709705E-1,3.607666790E-1,-7.741613388E-1,8.636883010E-1
6.721207564E0,-1.454396546E-1,3.663078249E-1,-9.357566833E-1,1.015369236E0
6.739297529E0,-3.716304302E-1,3.817542195E-1,-1.192926407E0,1.306491054E0
6.757402754E0,-4.163461328E-1,5.263850689E-1,-1.143139839E0,1.325591956E0
6.775506362E0,-1.169164181E-1,7.200546265E-1,-9.184026718E-1,1.172864690E0
6.793609450E0,3.135794401E-1,1.018260837E0,-8.211336136E-1,1.345157094E0
6.811711897E0,5.397065878E-1,1.248088121E0,-1.052930832E0,1.719787922E0
6.829814528E0,4.466447532E-1,1.319240212E0,-9.942770004E-1,1.711278185E0
6.847917983E0,1.946620941E-1,1.220463514E0,-4.629840851E-1,1.319764670E0
6.866021193E0,1.562534869E-1,1.133088827E0,4.897499084E-2,1.144859813E0
6.884126601E0,1.852988303E-1,1.080645084E0,3.463401794E-1,1.149817801E0
6.902227309E0,1.408750415E-1,9.822599888E-1,3.476171494E-1,1.051436230E0
6.920341871E0,5.523383617E-2,8.438313007E-1,3.122940063E-1,9.014596980E-1
6.938448165E0,2.002111077E-2,7.663822770E-1,3.596382141E-1,8.468071117E-1
6.956547102E0,-1.483599246E-1,5.733070970E-1,2.819538116E-1,6.558884406E-1
6.974650802E0,-1.758432388E-1,5.496254563E-1,2.074279785E-1,6.132172153E-1
6.992753096E0,5.125580728E-2,8.143538237E-1,-2.266216278E-2,8.162799039E-1
7.010855726E0,-4.795551300E-2,9.501612186E-1,-2.663793564E-1,9.879595306E-1
7.028959640E0,-5.353652835E-1,8.615310192E-1,-6.021375656E-1,1.179585237E0
7.047062422E0,-1.434199810E0,1.108519435E-1,-3.601245880E-1,1.482871190E0
7.065165022E0,-1.603596926E0,-5.565478802E-1,1.116809845E0,2.031879148E0
7.083256423E0,-1.251173258E0,-1.215902448E0,3.160251617E0,3.609853677E0
7.101370955E0,-7.887375951E-1,-1.292266369E0,4.148903847E0,4.416498895E0
7.119475082E0,-6.329094768E-1,-9.443757534E-1,2.889537811E0,3.105132643E0
7.137577285E0,-1.218798459E-1,-3.501901627E-1,1.225154877E0,1.280036062E0
7.155680495E0,2.964204550E-1,1.866419315E-1,8.311738968E-1,9.019702564E-1
7.173783797E0,-6.609207392E-2,2.406172752E-1,7.847328186E-1,8.234503215E-1
7.191886641E0,-2.605715096E-1,4.446038604E-1,1.325521469E-1,5.321091767E-1
7.209989455E0,-3.201689124E-1,6.804093122E-1,-8.708887100E-1,1.150613797E0
7.228089461E0,-5.103823543E-1,8.579355478E-1,-1.354927063E0,1.682964913E0
7.246195876E0,-7.234603167E-1,9.042786360E-1,-1.114992142E0,1.607582706E0
7.264294173E0,-6.570158601E-1,8.479856253E-1,-8.092470169E-1,1.343737398E0
7.282401778E0,-3.886250556E-1,8.890047073E-1,-6.897239685E-1,1.190410835E0
7.300491743E0,-1.836749613E-1,9.314422011E-1,-9.289627075E-1,1.328266832E0
7.318609511E0,-4.443034530E-2,1.007172823E0,-1.159830093E0,1.536742332E0
7.336699141E0,5.050587654E-2,1.104074597E0,-1.281855583E0,1.692538123E0
7.354814406E0,2.084210515E-3,1.145446301E0,-1.229714394E0,1.680550226E0
7.372917281E0,-3.707313538E-2,1.186173558E0,-1.019144058E0,1.564300719E0
7.391019546E0,-7.365033031E-2,1.207412243E0,-7.429523468E-1,1.419593916E0
7.409124068E0,2.857908607E-3,1.295820832E0,-8.931140900E-1,1.573789241E0
7.427226027E0,-9.388066828E-2,1.281742096E0,-1.236674309E0,1.783546951E0
7.445329513E0,-1.947270483E-1,1.261966467E0,-1.251157761E0,1.787700682E0
7.463432143E0,-2.060263008E-1,1.145715237E0,-8.281755447E-1,1.428630454E0
7.481535598E0,-2.065733820E-1,1.016729236E0,-2.197456360E-1,1.060518291E0
7.499638381E0,-1.583292633E-1,9.719405770E-1,-7.162952423E-2,9.873537510E-1
7.517741560E0,-1.855377257E-1,9.640358686E-1,-2.185201645E-1,1.005753681E0
7.535844558E0,-2.071563452E-1,9.904490709E-1,-1.808452606E-1,1.027914453E0
7.553947676E0,-2.780507505E-1,9.503704906E-1,1.747846603E-1,1.005517760E0
7.572050520E0,-5.284531713E-1,7.678872347E-1,5.094575882E-1,1.062290259E0
7.590153762E0,-8.092046380E-1,5.431231260E-1,6.771287918E-1,1.186717438E0
7.608256758E0,-1.239709973E0,1.565647125E-1,9.548463821E-1,1.572617226E0
7.626360091E0,-1.372058153E0,-2.994142175E-1,1.254772186E0,1.883254016E0
7.644461379E0,-8.246178627E-1,-4.992887378E-1,2.112380981E0,2.321946871E0
7.662563796E0,-4.698069096E-1,-8.084945679E-1,3.268238068E0,3.399376717E0
7.680669296E0,-2.221575975E-1,-9.851298332E-1,3.854594231E0,3.984687123E0
7.698772170E0,-1.239672154E-1,-9.524298906E-1,3.754713058E0,3.875611012E0
7.716863234E0,1.162411645E-1,-5.668133497E-1,2.627389908E0,2.690347024E0
7.734978103E0,2.063546330E-1,-2.042889595E-1,8.141365051E-1,8.643694016E-1
7.753081343E0,1.460259855E-1,1.015166640E-1,-7.717599869E-1,7.919865522E-1
7.771172011E0,2.097480744E-2,1.440715194E-1,-1.189740181E0,1.198615136E0
7.789287612E0,-2.295368016E-1,-8.918410540E-2,-6.278028488E-1,6.743718299E-1
7.807390456E0,-4.553530812E-1,-3.474498987E-1,-8.940029144E-2,5.797070578E-1
7.825493758E0,-5.133674741E-1,-4.787678719E-1,-2.004241943E-2,7.022581699E-1
7.843592055E0,-5.115600824E-1,-4.525742531E-1,-5.607509613E-1,8.837187409E-1
7.861699629E0,-4.901916087E-1,-3.357901573E-1,-1.109148026E0,1.258273494E0
7.879802810E0,-3.464236259E-1,-1.463835835E-1,-1.264104843E0,1.318862592E0
7.897905074E0,-1.460636556E-1,4.385131598E-2,-1.261468887E0,1.270653880E0
7.916011000E0,-7.270953804E-2,2.388289273E-1,-1.379522324E0,1.401930018E0
7.934110946E0,-7.362300158E-2,4.602334499E-1,-1.650851250E0,1.715384803E0
7.952214247E0,-1.978163421E-1,6.357671618E-1,-1.939167976E0,2.050293547E0
7.970318831E0,-3.705410659E-1,7.141258121E-1,-2.026290894E0,2.180167687E0
7.988421706E0,-4.039793909E-1,7.569535375E-1,-1.657571793E0,1.866473213E0
8.006523909E0,-3.566939235E-1,8.054485321E-1,-1.245723724E0,1.525714747E0
8.024626997E0,-3.234359920E-1,8.098625541E-1,-1.104708672E0,1.407433638E0
8.042730330E0,-2.013196796E-1,7.984678745E-1,-1.105216026E0,1.378253614E0
8.060823439E0,3.685057163E-4,7.801103592E-1,-1.002509117E0,1.270274316E0
8.078936202E0,2.139051259E-1,7.037819624E-1,-6.400556564E-1,9.750567659E-1
8.097039382E0,4.510586262E-1,6.659852862E-1,-3.265981674E-1,8.681340039E-1
8.115138045E0,4.182672203E-1,5.943917632E-1,-6.710052490E-2,7.298982917E-1
8.133243392E0,2.668224573E-1,5.285714865E-1,1.529760361E-1,6.115420735E-1
8.151350722E0,1.963638067E-1,5.143738389E-1,4.280347824E-1,6.973901101E-1
8.169451765E0,-1.434798986E-1,3.275629580E-1,6.862297058E-1,7.738185717E-1
8.187555007E0,-6.461679339E-1,-1.218521595E-2,6.239519119E-1,8.983303773E-1
8.205657942E0,-8.514926434E-1,-1.333237886E-1,3.571453094E-1,9.329350065E-1
8.223756026E0,-7.882778645E-1,1.519399434E-1,3.275136948E-1,8.670253504E-1
8.241864150E0,-1.254864454E0,2.365207374E-1,2.253608704E-1,1.296693634E0
8.259966811E0,-1.911970377E0,1.388838589E-1,5.679321289E-2,1.917849034E0
8.278068159E0,-1.812293530E0,-6.952381134E-2,-3.079471588E-1,1.839584967E0
8.296170302E0,-1.874354839E0,-7.563114166E-1,-4.447937012E-3,2.021195885E0
8.314276442E0,-1.536462307E0,-1.665497541E0,1.556200027E0,2.748882865E0
8.332378950E0,-5.278236866E-1,-1.576402664E0,3.595643044E0,3.961349783E0
8.350482100E0,-2.828353643E-1,-1.132131457E0,4.804908752E0,4.944579416E0
8.368585707E0,-7.689793110E-1,-6.601414680E-1,5.030773163E0,5.131841244E0
8.386688338E0,-1.031140327E0,-3.506190777E-1,2.273179054E0,2.520620385E0
8.404776442E0,-1.062472939E0,2.150681019E-1,-5.838260651E-1,1.231241613E0
8.422894728E0,-1.255847216E0,3.876839280E-1,-1.981838703E0,2.378052923E0
8.440997481E0,-1.296693683E0,3.535709381E-1,-1.472298622E0,1.993512013E0
8.459100691E0,-1.065505028E0,2.540312409E-1,-3.210601807E-1,1.141451915E0
8.477201461E0,-6.134847403E-1,2.121043801E-1,2.250041962E-1,6.870070472E-1
8.495309340E0,-3.147433996E-1,2.541971803E-1,-1.099109650E-1,4.192374438E-1
8.513410109E0,-3.504717648E-1,2.489062548E-1,-7.341957092E-1,8.507808890E-1
8.531512771E0,-3.486962318E-1,3.660760224E-1,-1.226518631E0,1.326630570E0
8.549616042E0,-2.640654743E-1,4.774966240E-1,-1.406138420E0,1.508296674E0
8.567719466E0,-2.588884830E-1,5.506808162E-1,-1.303476334E0,1.438514220E0
8.585821975E0,-3.897041678E-1,5.941547751E-1,-1.254737854E0,1.441962662E0
8.603924849E0,-4.609534442E-1,6.469724178E-1,-1.356410027E0,1.571909523E0
8.622027724E0,-3.858681917E-1,6.622360945E-1,-1.345945358E0,1.548876952E0
8.640132277E0,-2.423069030E-1,6.919329166E-1,-1.086301804E0,1.310547750E0
8.658234297E0,-1.393340975E-1,7.158570886E-1,-7.846078873E-1,1.071202548E0
8.676332625E0,-8.664656430E-2,7.715816498E-1,-8.036355972E-1,1.117441740E0
8.694440718E0,-8.033931255E-2,8.062582016E-1,-8.802890778E-1,1.196417800E0
8.712540755E0,5.500476807E-3,8.238124847E-1,-6.610231400E-1,1.056242802E0
8.730634596E0,1.216968447E-1,7.887450457E-1,-3.045215607E-1,8.542026984E-1
8.748747054E0,2.616127133E-1,7.688190341E-1,-1.533889771E-1,8.264696590E-1
8.766851393E0,2.787346840E-1,7.269161940E-1,-1.626138687E-1,7.953260007E-1
8.784957717E0,5.129225552E-2,5.749786496E-1,-1.370677948E-1,5.933118264E-1
8.803054152E0,-6.313939691E-1,3.169491887E-1,1.389923096E-1,7.200236069E-1
8.821162154E0,-1.309596181E0,-2.182645649E-1,4.458065033E-1,1.400508842E0
8.839265273E0,-1.230424881E0,-8.881089091E-1,1.746843338E0,2.313902433E0
8.857368330E0,-9.660008550E-1,-1.380714655E0,3.493950844E0,3.879075033E0
8.875471175E0,-6.346870661E-1,-1.397218704E0,4.027806282E0,4.310251875E0
8.893574507E0,-2.598362565E-1,-1.286036253E0,3.114833832E0,3.379880756E0
8.911677840E0,9.746243060E-2,-9.916318655E-1,2.047904015E0,2.277442323E0
8.929779891E0,5.777672529E-1,-5.987495184E-1,9.299325943E-1,1.247834370E0
8.947884169E0,1.030363917E0,-2.104745507E-1,-1.662302017E-1,1.064697994E0
8.965986556E0,1.209770799E0,-2.213418484E-3,-1.075957298E0,1.619022666E0
8.984089705E0,1.171852708E0,5.511096120E-2,-1.398497581E0,1.825396251E0
9.002192854E0,9.403029680E-1,7.445648313E-3,-1.286102295E0,1.593199367E0
9.020295821E0,7.878310680E-1,-8.588526398E-2,-9.198064804E-1,1.214124389E0
9.038399031E0,8.325892091E-1,-8.742508292E-2,-8.594703674E-1,1.199807171E0
9.056497359E0,9.260017872E-1,-1.104614735E-1,-9.740934372E-1,1.348532191E0
9.074605178E0,9.754780531E-1,-1.925905794E-1,-8.371887207E-1,1.299820571E0
9.092697981E0,1.085460544E0,-2.289532423E-1,-5.747108459E-1,1.249374538E0
9.110810195E0,1.303304911E0,-2.341628671E-1,-3.471794128E-1,1.368930051E0
9.128916030E0,1.539856791E0,-1.590922177E-1,-3.016834259E-1,1.577175374E0
9.147017561E0,1.606066585E0,-1.320245117E-2,-3.015146255E-1,1.634177239E0
9.165120284E0,1.507627249E0,1.058150977E-1,-2.891216278E-1,1.538742367E0
9.183217390E0,1.350035667E0,2.746814489E-1,-3.452587128E-1,1.420299187E0
9.201327925E0,1.308446527E0,4.794424176E-1,-7.366666794E-1,1.576253514E0
9.219429672E0,1.526501656E0,7.100166678E-1,-1.126660347E0,2.025757762E0
9.237532698E0,1.891067624E0,8.371859193E-1,-1.279615402E0,2.431960649E0
9.255631148E0,2.085968256E0,7.884950638E-1,-1.135089874E0,2.502282369E0
9.273739089E0,2.075413704E0,7.079527378E-1,-8.369445801E-1,2.347129172E0
9.291842268E0,2.137572765E0,5.932732821E-1,-7.803068161E-1,2.351609925E0
9.309944686E0,2.276481867E0,5.317010880E-1,-6.176843643E-1,2.417976367E0
9.328048293E0,2.594630003E0,5.581756234E-1,-3.400173187E-1,2.675682465E0
9.346151930E0,2.833731890E0,5.852294564E-1,7.475852966E-3,2.893542090E0
9.364254348E0,2.770431042E0,4.961151481E-1,6.192979813E-1,2.881830735E0
9.382357100E0,2.864874125E0,7.000905871E-1,7.188253403E-1,3.035513210E0
9.400460554E0,2.802582264E0,7.420855761E-1,4.162321091E-1,2.928891858E0
9.418563552E0,1.852423906E0,5.851344019E-2,2.324924469E-1,1.867873360E0
9.436654280E0,8.074177504E-1,-1.020101309E0,1.041887283E0,1.666751096E0
9.454767347E0,6.346917152E-1,-2.041533470E0,2.320657730E0,3.155335922E0
9.472874984E0,1.270709991E0,-2.453844309E0,2.837749481E0,3.960918819E0
9.490975935E0,1.743623972E0,-2.258377552E0,2.904591560E0,4.071504127E0
9.509079299E0,1.814673901E0,-2.004923820E0,1.771627426E0,3.232866318E0
9.527181838E0,2.055350065E0,-1.668134451E0,3.366832733E-1,2.668425016E0
9.545284987E0,2.564031124E0,-1.417872429E0,-4.453935623E-1,2.963611522E0
9.563388503E0,2.960771561E0,-1.312762260E0,-5.656423569E-1,3.287774971E0
9.581479750E0,2.816087246E0,-1.449356318E0,-3.691940308E-1,3.188618093E0
9.599593916E0,2.137355328E0,-1.686292648E0,-5.238628387E-2,2.722979070E0
9.617697097E0,1.561528444E0,-1.756169081E0,2.226839066E-1,2.360527281E0
9.635787275E0,1.324157953E0,-1.561233044E0,3.259830475E-1,2.072946659E0
9.653892226E0,1.348577738E0,-1.320508003E0,1.534395218E-1,1.893659681E0
9.671995559E0,1.479049444E0,-1.274201512E0,-2.101144791E-1,1.963498115E0
9.690110548E0,1.726504326E0,-1.403998971E0,-3.693952560E-1,2.255766644E0
9.708213576E0,2.052643299E0,-1.638924599E0,-5.036039352E-1,2.674515896E0
9.726315871E0,2.229014874E0,-1.846419573E0,-7.390432358E-1,2.987299357E0
9.744418684E0,2.227619886E0,-1.913851023E0,-1.050550461E0,3.119098005E0
9.762518416E0,2.199445963E0,-1.750833750E0,-1.362748146E0,3.124110093E0
9.780624831E0,1.934190273E0,-1.610641599E0,-1.421465874E0,2.890644150E0
9.798728744E0,1.518500686E0,-1.570641875E0,-1.482505798E0,2.640186295E0
9.816830459E0,1.173439980E0,-1.593815565E0,-1.398284912E0,2.423305622E0
9.834934401E0,9.607729316E-1,-1.607370734E0,-1.338421822E0,2.301759821E0
9.853037734E0,8.766661882E-1,-1.655827165E0,-1.440613747E0,2.363403303E0
9.871139571E0,7.700468302E-1,-1.732866287E0,-1.299203873E0,2.298636203E0
9.889243269E0,8.017499447E-1,-1.669534445E0,-1.365900993E0,2.301267859E0
9.963913467E0,1.339046001E0,-1.508747578E0,-1.293191910E-1,2.021407158E0
9.982007704E0,1.625703335E0,-1.686375737E0,3.858203888E-1,2.373948574E0
1.000011110E1,1.977890730E0,-1.795848250E0,-1.107568741E-1,2.673834281E0
1.001821468E1,2.271262646E0,-1.739002466E0,-5.189161301E-1,2.907238816E0
1.003633076E1,2.554178715E0,-1.597249508E0,4.985237122E-2,3.012892324E0
1.005443007E1,2.661226511E0,-1.651660442E0,1.304274559E0,3.392821965E0
1.007253651E1,2.487497330E0,-1.959277630E0,2.232048988E0,3.874074661E0
1.009063850E1,2.341221809E0,-2.070706367E0,3.030018806E0,4.353177964E0
1.010874043E1,2.180721283E0,-2.063956738E0,3.395840645E0,4.532901545E0
1.012683650E1,1.746154904E0,-2.178190231E0,2.689287186E0,3.876317221E0
1.014494093E1,1.443332076E0,-2.175359488E0,1.995748520E0,3.286093203E0
1.016304671E1,1.431731820E0,-2.238788605E0,1.933194160E0,3.286224290E0
1.018115254E1,1.848688006E0,-2.201710224E0,2.203625679E0,3.622311609E0
1.019924519E1,2.205647945E0,-1.984883904E0,1.561196327E0,3.352906343E0
1.021735444E1,1.990514278E0,-1.670490623E0,-3.340721130E-3,2.598595231E0
1.023546297E1,1.455934882E0,-1.493958473E0,-1.273438454E0,2.444034328E0
1.025130434E1,1.193619609E0,-1.430199742E0,-1.040439606E0,2.133708895E0
1.026940663E1,1.433173418E0,-1.478542686E0,-6.228132248E-1,2.151271910E0
1.028749940E1,1.710215330E0,-1.595406294E0,-4.469423294E-1,2.381158366E0
1.030561268E1,1.666112185E0,-1.695269108E0,-4.218444824E-1,2.414087804E0
1.032371614E1,1.165952206E0,-1.886696458E0,-1.787605286E-1,2.225089526E0
1.034181935E1,7.656103969E-1,-1.930371046E0,5.401315689E-1,2.145747834E0
1.035992384E1,7.712348700E-1,-1.889673471E0,8.945989609E-1,2.228447072E0
1.037802333E1,8.328174353E-1,-1.763803720E0,3.341569901E-1,1.978951576E0
1.039611744E1,8.642203808E-1,-1.520972133E0,-6.455307007E-1,1.864656263E0
1.041421950E1,8.011817932E-1,-1.276031852E0,-1.305985451E0,1.993927669E0
1.043232423E1,5.654867291E-1,-1.170995235E0,-1.049367905E0,1.670981173E0
1.045042372E1,3.964640498E-1,-1.126858473E0,-3.878889084E-1,1.255966387E0
1.046853065E1,4.313930869E-1,-1.131516218E0,-4.507780075E-1,1.292141540E0
1.048663380E1,4.987897575E-1,-9.806867242E-1,-7.747774124E-1,1.345666271E0
1.050473524E1,4.925195873E-1,-7.867609262E-1,-1.059412003E0,1.408517693E0
1.052283876E1,6.170971990E-1,-5.285178423E-1,-9.550237656E-1,1.253878166E0
1.054094240E1,7.265332937E-1,-3.604064584E-1,-5.628404617E-1,9.871842926E-1
1.055904445E1,7.339461446E-1,-3.218781948E-1,8.769989014E-3,8.014732860E-1
1.057714870E1,6.856686473E-1,-2.233052850E-1,3.652801514E-1,8.083540890E-1
1.059526051E1,6.947373152E-1,1.067271903E-1,1.702556610E-1,7.232133989E-1
1.061336531E1,-1.108929589E-1,3.996977583E-2,-1.906137466E-1,2.241170046E-1
1.063146846E1,-1.348596096E0,-6.259363890E-1,-5.425434113E-1,1.582675313E0
1.064957130E1,-1.501382351E0,-1.172832370E0,8.190479279E-1,2.073770537E0
1.066767433E1,-5.889332294E-1,-1.554841518E0,2.522203445E0,3.020907929E0
1.068577766E1,1.063486189E-1,-1.410270452E0,3.382569313E0,3.666326218E0
1.070387916E1,-1.188044995E-1,-1.217173100E0,2.920391083E0,3.166118908E0
1.072198176E1,-3.897069991E-1,-9.487473965E-1,1.674888611E0,1.963987023E0
1.074008864E1,-4.857341945E-1,-8.682526350E-1,3.535690308E-1,1.055846298E0
1.075818971E1,-4.221436381E-1,-9.721115828E-1,-2.735557556E-1,1.094549648E0
1.077629268E1,-4.159413874E-1,-1.053731680E0,-2.296190262E-1,1.155890388E0
1.079439320E1,-4.531419277E-1,-1.069022655E0,-1.472969055E-1,1.170403103E0
1.081250166E1,-7.012215853E-1,-9.520756006E-1,-9.083557129E-2,1.185921904E0
1.083060182E1,-1.064022303E0,-8.293819427E-1,-4.048280716E-1,1.408511141E0
1.084868782E1,-1.140051365E0,-6.145555973E-1,-9.663152695E-1,1.615908691E0
1.086680812E1,-9.324259162E-1,-3.689643443E-1,-1.575817108E0,1.867820209E0
1.088491108E1,-7.452353239E-1,-1.875440478E-1,-1.774852753E0,1.934076201E0
1.090301448E1,-6.727259159E-1,-1.647412777E-1,-1.328634262E0,1.498322011E0
1.092111696E1,-7.140959501E-1,-2.560112178E-1,-6.961784363E-1,1.029630606E0
1.093922047E1,-6.636939049E-1,-2.418995500E-1,-5.972423553E-1,9.250423897E-1
1.095732350E1,-5.516004562E-1,-1.556851119E-1,-1.037261009E0,1.185078613E0
1.097542189E1,-6.400159597E-1,-4.489554465E-2,-1.341965675E0,1.487450138E0
1.099352962E1,-8.091847301E-1,8.755899966E-3,-1.159781456E0,1.414195750E0
1.101163258E1,-7.815679312E-1,-2.925337851E-2,-8.141288757E-1,1.128941990E0
1.102973591E1,-6.497415304E-1,-7.722642273E-2,-3.736448288E-1,7.534841968E-1
1.104782710E1,-6.538507342E-1,-9.151370078E-2,-1.711139679E-1,6.820377776E-1
1.106594117E1,-5.797873735E-1,-7.510477304E-2,-1.719036102E-1,6.093808142E-1
1.108404573E1,-3.392941356E-1,-2.749968320E-2,-2.034263611E-1,3.965589835E-1
1.110214680E1,-6.152626872E-2,2.288735844E-2,-1.582260132E-1,1.713031937E-1
1.112025123E1,1.011848450E-1,-1.222670525E-1,1.696386337E-1,2.323034030E-1
1.113835524E1,3.011776209E-1,-1.892497540E-1,8.512649536E-1,9.225917027E-1
1.115645729E1,4.297946095E-1,-2.761340141E-1,8.025360107E-1,9.513345619E-1
1.117456026E1,4.192769825E-1,-2.676695585E-1,3.100500107E-1,5.861494603E-1
1.119265169E1,1.333212852E-2,-4.688084722E-1,-3.149719238E-1,5.649481764E-1
1.121076350E1,-4.322979450E-1,-7.907429338E-1,1.480007172E-1,9.132689159E-1
1.122887251E1,-3.279631436E-1,-1.111308813E0,1.403487206E0,1.819984461E0
1.124697297E1,-1.747190058E-1,-1.399996758E0,2.787294388E0,3.124024273E0
1.126507564E1,-9.674038738E-2,-1.497977257E0,3.053896904E0,3.402878321E0
1.128317872E1,2.218240872E-3,-1.427219868E0,2.061615944E0,2.507433304E0
1.130128181E1,1.740894318E-1,-1.055830836E0,9.573831558E-1,1.435851104E0
1.131938472E1,3.983013034E-1,-7.190517783E-1,-1.637659073E-1,8.381519317E-1
1.133748787E1,5.523971915E-1,-4.297192693E-1,-5.715656281E-1,9.035975735E-1
1.135559089E1,5.887352228E-1,-2.835349739E-1,-6.168451309E-1,8.986095701E-1
1.137369380E1,5.558456779E-1,-1.486131549E-1,-5.391521454E-1,7.885019488E-1
1.139179689E1,4.318848252E-1,-1.099900901E-1,-6.490097046E-1,7.872965889E-1
1.140989998E1,2.216809094E-1,-8.058859408E-2,-8.554420471E-1,8.873657888E-1
1.142799879E1,-5.503401160E-2,-1.016003788E-1,-1.250127792E0,1.255456442E0
1.144610646E1,-2.588184476E-1,-1.483106315E-1,-1.481985092E0,1.511708585E0
1.146420955E1,-3.007314801E-1,-2.787909210E-1,-1.340202332E0,1.401537046E0
1.148231245E1,-7.544958591E-2,-3.849548399E-1,-7.658901215E-1,8.605059831E-1
