max,min,ptp,mean,median,var,skew,kurt,rms,zero
303.544017,-69.07926767,372.62328467,30.405229315622595,2.36872404,"0    7167.485784
1      80.239978
2      13.511758
3      66.888304
4      79.888961
dtype: float64",[0.10206918 0.14757313 0.85531954 0.86065181 3.33193106],[-1.07418711 23.08092753  3.53017486  2.3169197  17.18870791],74.61130221583028,2.04
299.2051864,-18.66744179,317.87262819,28.673910020353848,2.4650816444999997,"0    6571.727467
1      58.174974
2      13.118324
3      50.323843
4      59.998324
dtype: float64",[0.15044626 2.82617673 1.57981381 1.35754738 3.19433024],[-1.0027087  17.13898584  9.93895674  5.43737644 16.15431588],70.55665588774129,2.0
303.704683,-27.25236357,330.95704657,30.30500297670307,2.4968125089999997,"0    6392.675267
1      55.970597
2       9.101486
3      65.208877
4      60.221232
dtype: float64",[ 0.08948652  1.31429384 -0.49582784  1.41822853  2.27873298],[-0.90653068  7.25696172  2.14385159  5.70881872  6.87265948],73.33073986695953,2.096
304.4076002,-64.70507791,369.11267811,29.95734812782387,2.5544739505000003,"0    6172.783185
1      48.578327
2      32.430261
3      73.929891
4      79.840479
dtype: float64",[ 0.01783362  1.77741014  5.57766567 -1.9653592   3.61397699],[-1.08359156 10.99114187 57.4737838  14.36274715 17.87642307],72.79479907967774,1.952
298.9155471,-56.18439364,355.09994074,27.907842223827714,2.1091478495000002,"0    7231.629676
1      44.428508
2      11.316917
3      60.386078
4      57.645597
dtype: float64",[ 0.18549072  2.74102795  0.13498645 -0.88519048  3.50198102],[-1.05007687 19.88490421  6.70266301 11.8636146  19.92236606],70.89579768385555,2.04
301.5457241,-45.90919384,347.45491794,29.777340679436655,2.2101660795,"0    7186.953810
1      48.934938
2      20.154546
3      93.240946
4      89.620668
dtype: float64",[ 0.12895387 -1.46418172 -3.32947795  2.31016565  3.72418596],[-1.11495413 12.46107717 28.70839919 14.49458197 20.63738882],74.03999859743396,2.064
303.453642,-32.5264983,335.9801403,31.24982892716708,2.8322189155,"0    6359.783693
1     106.633741
2      29.309025
3      65.743464
4     107.667630
dtype: float64",[0.11876709 3.16443955 3.59045318 0.8054962  3.19622981],[-0.99832307 15.97364951 24.91763187  2.68719201 13.65556675],74.33912184272651,1.912
304.5783082,-54.31816355,358.89647175,29.455335856723583,2.3919669925,"0    7239.329751
1      99.306421
2      32.062156
3      75.174575
4     122.630585
dtype: float64",[ 0.11260611  3.74116413  5.07446978 -0.7619127   4.23239346],[-1.22952721 24.30455955 40.29855155  7.87414446 22.56166901],73.16067532095076,2.0
302.9013492,-33.57019823,336.47154743000004,31.0886979058129,2.5940125105,"0    7095.176040
1      45.869390
2      12.023492
3      74.768904
4      56.464060
dtype: float64",[ 0.04732799  1.155189   -0.09340382  0.58886332  1.79893187],[-1.16451284 10.03501603  2.56205245  3.06220756  3.94155671],75.94702955322647,1.968
304.8393922,-32.77060786,337.61000006,30.282782367853635,2.417057687,"0    6909.132540
1      98.848535
2      25.247836
3      75.501917
4     116.579436
dtype: float64",[0.18288751 3.61319676 4.31874838 1.81731266 3.97651018],[-1.11961935 18.89477399 44.7585139  14.57340521 21.7128615 ],73.64524442310855,2.016
302.8109742,-27.18356056,329.99453475999996,30.535497468242667,2.42990362,"0    6799.123144
1      40.273207
2      14.004848
3      67.384935
4      59.306394
dtype: float64",[0.05753834 3.05669252 0.05455434 1.51642415 3.72425718],[-1.07987158 21.15245274  5.74937798  7.63845852 25.28607406],74.53359316475301,2.016
303.835225,-53.16197255,356.99719755,29.62713405447473,2.363080431,"0    6636.077898
1      81.694916
2      33.695911
3      56.625496
4      95.908033
dtype: float64",[ 0.15396898  0.4900162   6.60596519 -0.33414317  3.30228225],[-1.05078858 18.05874091 75.27746677  8.33578445 14.64446989],72.72731766025088,2.016
304.2368912,-27.42174806,331.65863926,31.675078351238724,2.662421798,"0    6449.931190
1     103.067373
2      20.598924
3      85.943795
4     120.748550
dtype: float64",[0.02947233 2.93840123 2.55502499 2.52146063 3.45084545],[-0.94926488 16.76402462 22.59151919 11.50658197 16.36290775],75.38289569019392,2.04
301.3750151,-51.22817671,352.60319181,29.970754117912712,2.3876413860000003,"0    6259.659090
1      40.988234
2      16.891970
3      75.970683
4      56.192859
dtype: float64",[ 0.10976078 -0.30251745  0.59814105 -0.50048458  1.92046454],[-0.95446986  1.89675627  6.06827192  6.00239934  5.82220371],73.14493620496536,2.0
300.7022242,-32.43116997,333.13339417,31.01814644278564,2.411346827,"0    6766.372478
1      54.593295
2      16.022042
3      55.341863
4      58.342135
dtype: float64","[-4.67042256e-04  1.82373610e+00 -8.58042111e-01  5.47174105e-01
  2.08603701e+00]",[-1.09565018  8.02346215  9.09661615  5.2149946   5.20687253],75.48310967820896,2.024
304.6486003,-24.85424502,329.50284532,29.78749200439009,2.557986356,"0    7868.908463
1      77.190298
2      33.369429
3      53.410113
4      95.543702
dtype: float64",[0.18265097 3.65644468 5.79296318 1.51122826 3.73873863],[-1.13968009 23.90063864 53.98315834  5.0364845  19.13817686],73.79210793529636,1.928
304.7891842,-29.49232898,334.28151318000005,30.374947920839606,2.326241338,"0    6828.813798
1      45.233056
2      12.225856
3      64.018765
4      59.003012
dtype: float64",[0.05494046 3.08940743 0.08926634 1.33809004 3.14913638],[-1.13646845 25.73636505  7.81066876  8.07464824 15.609704  ],74.43993564786508,1.968
301.4151821,-48.76382323,350.17900533,28.445935341853893,2.1435911584999996,"0    6126.617622
1      60.971706
2      13.530942
3      77.958412
4      82.713029
dtype: float64",[0.13764502 2.84294582 0.06280523 1.08467204 2.8230992 ],[-0.98915294 17.57135504  4.16214019 12.08253509  9.91670952],69.5777770031522,1.992
302.4595162,-33.70946019,336.16897639,29.91472201104253,2.4122962995,"0    7125.108927
1      73.165751
2      15.667347
3      43.975770
4      64.251524
dtype: float64",[0.1415585  2.03084794 0.20313942 0.44366047 2.67634639],[-1.10644047 12.61653554  7.16689163  5.07133382 10.21822021],73.94223606776029,2.056
304.8494343,-33.91891915,338.76835345,29.23277088972,2.172376584,"0    7089.523011
1      44.763822
2      18.746035
3      65.620208
4      62.588092
dtype: float64",[0.19960143 2.57058238 0.18464475 0.16925154 2.74071459],[-1.05680093 19.06001365  8.33709699  4.46898476 12.14843281],72.79321884760469,1.944
301.8971821,-32.01458626,333.91176836,31.02556152474509,2.0523912094999996,"0    6942.385265
1      55.578595
2      37.678934
3      63.112324
4      86.638227
dtype: float64",[-0.07170572  2.2642723   5.80255546  0.82685623  3.73764506],[-1.05751716 12.69767388 68.09481077  8.62960369 21.32176853],76.16693942564905,2.088
303.513892,-27.77154487,331.28543687,30.949369544132782,2.150565967,"0    6605.535648
1      45.959086
2      15.858296
3      56.618530
4      56.927063
dtype: float64",[0.01173846 1.468205   0.95780013 1.47500318 2.76738047],[-0.97309928 13.68809984  7.67788579  5.081089   11.96326332],75.39067865978807,2.008
303.62435,-50.50007674,354.12442674,30.238372898088844,2.553850453,"0    7096.050110
1      57.146833
2      14.944335
3      99.146205
4      92.326780
dtype: float64",[0.11703386 0.42431908 0.02165561 1.47078117 3.06904098],[-1.11759463 14.93962065  3.47808477 13.80275951 13.14127948],74.34354680894985,2.0
304.176642,-43.27118274,347.44782474,30.541609032275463,2.3508439765,"0    7362.991097
1      69.018619
2      24.879410
3      68.051327
4      81.963100
dtype: float64",[0.06733753 0.56160541 4.03208506 0.63459856 2.66258447],[-1.08279539  9.39826901 40.16446526  6.03095001  9.78338675],74.95114132420522,1.992
304.3473502,-42.5450755,346.8924257,28.270217917955712,2.2030251610000002,"0    6525.125890
1      60.340384
2      18.131747
3      74.342108
4      83.798763
dtype: float64",[0.18823067 3.10267759 2.38831442 1.57422064 3.94741069],[-0.98099295 26.49008519 18.96499272 13.72826949 23.05322882],70.01166862021297,2.016
301.540417,-31.53378141,333.07419841,30.10336042933821,2.5819117460000003,"0    6545.313123
1      77.671240
2      24.115914
3      91.465104
4     109.541824
dtype: float64",[ 0.15289338  3.00582867 -0.13850749  2.20503584  2.79712748],[-0.97221298 19.13509334 11.97680677  8.93995791 10.06128861],72.29789297192204,1.96
301.0697396,-36.23937499,337.30911459,26.82976622715003,2.4681390965,"0    6380.052787
1      69.141719
2      22.803475
3      51.894420
4      74.313187
dtype: float64",[0.28524957 3.17219803 3.2763127  0.99490364 4.09526391],[-0.8866735  26.93798357 29.47829546  4.10901553 27.7283244 ],66.98915590965773,1.992
300.6895933,-29.2801803,329.9697736,30.613482257506398,2.2459182479999997,"0    6869.102489
1      63.088016
2      15.116491
3      65.024550
4      76.297406
dtype: float64",[ 0.01074165  3.14431097 -0.71399048  1.36306006  2.93836172],[-1.19796013 15.48647947 15.93731214  5.21334911 12.0251124 ],74.5279417107561,2.008
303.995892,-29.24379659,333.23968859,30.26681316973204,2.4344755965,"0    6616.348415
1      68.860518
2      14.065427
3      69.438444
4      74.373877
dtype: float64",[ 0.10896679  2.32377446 -0.02780989  1.2796938   2.29430027],[-1.06649652 14.16804921  3.13170246  3.72550631  7.72444004],73.50940944005694,1.96
301.5256401,-39.07638789,340.60202798999995,29.257310190819982,2.4068774095,"0    6610.840685
1      89.108275
2      23.620875
3      75.646058
4     103.211744
dtype: float64",[0.09989125 3.60163422 1.80858391 1.29038484 3.53441792],[-1.17310944 23.1439428  12.62330637  9.13207917 16.95316799],71.76165063956707,2.008
302.1196993,-46.15788294,348.27758223999996,28.54820034554153,2.344059764,"0    6815.303564
1      84.474376
2      16.728920
3      70.717533
4      89.034879
dtype: float64",[ 0.24532285  2.10160054 -0.88567774  0.18498108  2.56586407],[-0.94185377 11.56363431 11.92877172  7.17951557  7.94399442],70.71990229004138,2.016
302.282624,-25.84892657,328.13155057,28.537097849071138,2.2943884805,"0    7604.174374
1      43.998437
2      11.801894
3      67.711460
4      55.180776
dtype: float64",[0.23098815 0.67248351 2.18803877 1.18680823 1.92561847],[-1.17732832  5.94751516 18.41380216  4.57452116  4.6650391 ],71.95556059115076,2.072
301.8770991,-28.40723077,330.28432987,27.540589463939604,2.0759061814999997,"0    6452.927788
1      39.201966
2      12.227708
3      61.310270
4      49.566820
dtype: float64",[ 0.19929638  1.28937996 -0.92058515  1.62308483  2.06881401],[-1.04563512  4.83353565  5.76012047  8.5147625   6.48008486],68.62597359182747,2.072
301.8168491,-48.35931753,350.17616663,26.71234885047254,2.0472503505,"0    6734.154751
1      86.380376
2      18.117275
3     105.547780
4     125.103777
dtype: float64",[ 0.3150474   1.98443741 -1.31874644  2.4106624   2.94306537],[-0.97670177 17.13728525 15.76730146 12.31728605 10.6649737 ],66.93582863355446,2.016
300.2732386,-26.49987604,326.77311464,30.106747922290257,2.3919497575,"0    6247.127083
1      54.456211
2      11.135022
3      47.590220
4      53.523883
dtype: float64",[ 0.0801669   2.5391154  -0.26480828  0.91174091  2.86291499],[-0.97502215 15.7949179   3.90897667  7.05925322 11.49737605],73.10687586097073,1.936
301.3248071,-24.87446703,326.19927413,31.154811797363394,2.2359016824999998,"0    5922.583976
1      62.189505
2      16.088047
3      80.833384
4      83.991370
dtype: float64",[-0.10423581  3.06525129  1.51532062  1.72861736  3.27999406],[-0.95237077 22.25892047 16.05641484  7.17086612 15.87080715],74.66714282528767,2.032
299.0965609,-39.78190124,338.87846214,30.824113519048435,2.2813067279999997,"0    6958.305733
1      65.799147
2      16.605685
3      66.090904
4      71.761043
dtype: float64",[0.11520006 2.12416767 2.56109438 1.53591151 3.22409971],[-1.11517897 19.49432454 19.68840096  5.21172821 17.43003475],75.48409369155794,2.088
302.9214332,-31.26430196,334.18573516000004,29.85707297610729,2.4136485365,"0    7390.171561
1      67.679932
2      17.551917
3      56.265341
4      70.062027
dtype: float64",[0.0995142  1.8402455  5.78777109 1.61624675 2.79437264],[-1.15289197 11.3816638  64.88464501  6.83025539 10.82256361],74.06876578450067,2.024
302.7005162,-35.30573603,338.00625223,30.315685140041396,2.294171272,"0    7379.335212
1      82.196020
2      19.979494
3      69.018584
4      86.457777
dtype: float64",[ 0.08232676  2.36631989 -0.54988509  1.38315462  2.63910891],[-1.11590384 14.11149424 10.71482508  6.80104379  8.66275668],74.94901751007845,2.056
303.98585,-36.16140821,340.14725821,31.43345788478587,2.487491785,"0    6838.905457
1      39.325630
2      13.850627
3      49.146712
4      43.312835
dtype: float64",[-0.00457406 -0.31269207 -0.54271645  1.12780949  1.97076664],[-1.0705011   6.50323892  5.26951677  6.92288554  4.90583344],76.79981594007677,1.976
301.7867241,-36.80461363,338.59133773,30.000435807129694,2.3699579269999997,"0    7644.474869
1      61.761639
2      16.299735
3      60.009148
4      66.528667
dtype: float64",[ 0.05117426  1.93951211 -0.50163545  1.00148297  2.45674173],[-1.22444723 14.50289131  2.89853962  5.31388424  8.89017882],74.49109560525395,1.88
304.2569752,-61.9583086,366.2152838,29.775425708423693,2.506689302,"0    7729.474505
1      87.759691
2      18.518854
3      97.449891
4     114.279835
dtype: float64",[0.0703358  1.2115498  1.31739003 2.39627376 3.5572309 ],[-1.18965369 20.57252834 14.42272747 13.76226265 16.95598102],74.15358936801526,1.992
304.3573912,-37.66338952,342.02078072,30.786725591742957,2.436108658,"0    6834.096115
1      96.583162
2      22.293618
3      65.867593
4     104.615390
dtype: float64",[0.13557898 3.63445895 3.12881524 0.82493812 3.73857432],[-1.08800423 19.17699951 22.60881154  6.04596733 20.83190067],74.21296908212979,1.856
302.9615992,-18.14661743,321.10821663,30.44017315193945,2.137416718,"0    7314.877099
1      68.390033
2      15.020653
3      43.328675
4      66.950179
dtype: float64",[-0.0042034   4.05044047  0.7336612   1.13048098  3.72832011],[-1.10560169 27.96407618  6.26722684  8.49050261 21.46418976],75.46975353418229,1.952
303.965767,-31.18074992,335.14651692,29.75981794094965,2.5664698535,"0    7243.525930
1      92.495901
2      25.438411
3      44.228936
4      89.040541
dtype: float64",[ 0.08199987  3.84482146  3.3281114  -0.02214335  4.35867663],[-1.14853515 25.12085545 32.7018271   5.3818163  26.60949032],73.6602341087933,2.0
302.9415162,-54.37681346,357.31832966,29.096760818137334,2.316232686,"0    6524.605771
1      73.930344
2      18.277575
3      84.533261
4     100.128193
dtype: float64",[0.16575594 2.39958908 0.02087994 0.33708595 3.4263321 ],[-0.88514052 24.21359482  9.98378154 11.77168965 14.87211718],71.56034390511536,1.952
303.523933,-37.0039686,340.5279016,29.849027036452608,2.4195524109999997,"0    7512.029173
1      75.781307
2      16.447885
3      58.198181
4      74.752337
dtype: float64",[ 0.21268283  2.163302   -0.47961914  0.80228139  3.04148607],[-1.12249183 14.46493604  9.12704053  5.58303326 12.4685331 ],74.1763974581038,2.0
304.9197262,-21.24077333,326.16049953000004,30.559503356711783,2.1300825999999997,"0    6922.286966
1      26.291645
2      26.045547
3      63.959599
4      52.422552
dtype: float64",[0.06984818 1.00373603 4.71751765 1.03120303 2.71149214],[-1.02276242  6.58438694 53.81901759  3.6712566  13.03930241],75.35564146889405,2.008
304.3172252,-52.76553133,357.08275653,30.825465182564344,2.338202539,"0    7173.806426
1      41.328855
2      12.404936
3      66.881573
4      55.740093
dtype: float64",[ 0.04885739  1.96023432 -0.24585202 -1.27414138  2.35861255],[-1.08813208  9.7270034   3.26435086  8.5843224   8.48626593],76.05636226938326,2.008
302.7306412,-29.85697538,332.58761658,31.813555805534765,2.552703291,"0    6191.479426
1      82.022209
2      21.743539
3      68.923200
4      87.734232
dtype: float64",[-0.03313534  2.6931364   4.08156038  0.98619928  3.73721182],[-0.97784012 17.49556902 42.0538099   5.59771664 23.48471893],76.24905170572879,2.064
302.2185162,-30.57978479,332.79830099000003,29.955004542080687,2.160453505,"0    6473.792039
1      62.303846
2      19.224012
3      51.488607
4      70.274607
dtype: float64",[ 0.13003492  2.49759625 -0.09373868  2.55896062  3.63237363],[-1.0493235  17.51668983 17.44643196 20.53134367 20.06730204],72.97307560027485,2.048
304.4377252,-31.17962024,335.61734544,29.41961870030328,2.5639596864999996,"0    6590.357712
1      80.849173
2      23.361350
3      81.704895
4     108.849890
dtype: float64",[0.15217975 4.18536911 1.99870386 1.42641284 3.89321186],[-0.99602842 28.18121016 11.64336884  5.87276182 20.63522368],71.49187277849627,1.968
302.3188279,-35.71219002,338.03101791999995,30.3045291047242,2.3630821104999997,"0    7257.552983
1      86.026103
2      15.448694
3      77.393876
4      99.084983
dtype: float64",[0.09288163 3.54508176 1.70270384 1.17808447 3.46875827],[-1.11815171 21.9876825  12.7746028   6.49438878 17.58124523],74.43575114089869,2.024
297.1474783,-34.91157756,332.05905586,31.737644845690753,2.2675702565,"0    6518.980741
1      51.254829
2       9.408310
3      50.686123
4      48.943453
dtype: float64",[-0.03229591  1.5223311   0.0408119   1.06304114  2.33872701],[-1.05952387 11.72170952  1.83279499  6.5214469   7.82378534],76.82050785088525,2.032
301.504212,-25.93694821,327.44116021,29.654992695283763,2.2134162455,"0    6809.054408
1      37.703659
2      22.610238
3      70.465238
4      63.046953
dtype: float64",[0.19474177 0.44196955 5.49907628 1.1925854  2.30086885],[-0.98236757  5.72662927 62.32820836  4.39123885  7.46051526],73.05563585815553,2.056
304.156559,-20.87185379,325.02841279,29.47724537017016,2.2874228445,"0    6939.816131
1      67.951107
2      27.245354
3      61.794688
4      88.141209
dtype: float64",[0.16700089 3.7860097  5.29447918 1.43922008 3.99921018],[-0.99638319 25.70243906 56.63707591  4.31954479 26.46250191],72.13503650693627,1.952
303.734808,-68.16524496,371.90005296,30.175275277035976,2.4147759415000003,"0    6621.128901
1      61.462952
2      32.651021
3     126.879400
4     125.208202
dtype: float64",[0.11351919 1.82898244 0.53698193 0.23098911 3.08823108],[-1.09528487 14.83407196 15.00554391 10.28150732 12.53229846],73.05567908361233,1.96
302.4795992,-42.91570945,345.39530865,30.512007244050356,2.3983574465000004,"0    5559.161073
1      77.733332
2      19.289937
3      84.874131
4      96.850961
dtype: float64","[1.23512798e-03 3.60006334e+00 1.17732165e+00 1.75706644e+00
 3.83632745e+00]",[-0.86411371 30.47089911 11.96483362  9.8706279  20.27822349],72.98065734039518,1.952
304.8896002,-61.0427235,365.93232370000004,29.818631436379395,2.4590373245,"0    7452.545236
1     101.829078
2      19.316077
3      65.753102
4     109.782545
dtype: float64",[ 0.19816092  3.78273846  2.43124001 -0.91730421  4.000632  ],[-1.15130957 20.99358756 14.37542426 13.90293195 20.51326956],73.69363978950777,1.992
302.7205992,-45.35500877,348.07560796999996,28.738342637212224,2.278933443,"0    6309.566173
1      58.083499
2      31.119089
3      55.927587
4      78.086218
dtype: float64",[0.17597634 1.5531266  6.227988   1.04209706 3.15705189],[-0.79473965 18.23163256 64.64976825  3.8043424  13.87980926],70.30643628543548,2.0
304.2871003,-23.22181234,327.50891264,27.55724117918756,2.0330628490000002,"0    6150.056623
1      24.840107
2       9.873676
3      45.617740
4      33.565890
dtype: float64",[ 0.16985239 -0.05925636  0.45451059  1.94060993  2.34022674],[-0.88236135  4.32367533  4.28627915 10.82067582  9.01092491],68.87920814688279,2.008
300.6714922,-35.11617632,335.78766852,29.512470723155968,2.8196648245,"0    6391.060667
1      45.833777
2      17.900863
3     100.963502
4      75.548834
dtype: float64",[ 0.19337954  1.33826838 -1.02259721  0.67096051  1.85088512],[-0.95138242  8.01980019 14.30223058  2.35382252  3.98183806],71.58785275534657,1.928
303.644433,-54.70573103,358.35016403,28.264934202866804,2.0810679155000003,"0    6959.644691
1      96.013069
2      23.473257
3      63.508671
4     114.646657
dtype: float64",[ 0.28322136  4.53168583  2.02668454 -1.01508901  4.35354101],[-0.99365308 28.43339132 29.97372807 11.23501124 23.01432843],70.71899802318167,2.088
299.597641,-36.20942087,335.80706187,30.54235686749869,2.424971707,"0    7034.578003
1      54.585654
2      17.350206
3      71.476561
4      65.906816
dtype: float64",[ 0.09428929  3.14494478 -2.18440961  0.98197382  2.69088236],[-1.13099297 18.89157404 21.04458666  3.53454713 11.21098909],74.88048786341413,1.984
302.2283116,-47.97004734,350.19835894,32.25210713183216,2.6052092315,"0    7010.189463
1      95.952186
2      23.129473
3      92.631260
4     120.009120
dtype: float64",[0.05524999 1.81002249 1.57864556 2.24662689 2.87343577],[-1.08616543 13.89210767 17.82927239  8.71527395 10.10051589],77.31828597114051,1.976
300.8729322,-47.96000884,348.83294104,29.311829572274583,2.4291974845,"0    7108.231745
1      65.015927
2      17.749075
3      69.716181
4      75.912239
dtype: float64",[ 0.14265959 -0.45252314  0.33880196  0.29322129  2.04131141],[-1.16653868  9.315834    8.61910509  5.74462212  4.4625747 ],72.5865298141203,2.008
299.2594953,-36.91178374,336.17127904,29.669297961471624,2.2342256325000003,"0    6382.534876
1      75.259510
2      17.254975
3      80.178213
4      93.653960
dtype: float64",[ 0.09796537  3.4009104  -1.32735759  1.72959608  3.16321552],[-0.9323592  22.41154308 19.45257666  9.20590319 13.06103697],72.25298506855272,1.984
300.1646218,-21.21276517,321.37738697000003,30.604616592982424,2.2567270539999997,"0    7120.027609
1      64.736010
2      15.897999
3      54.662976
4      76.144989
dtype: float64",[0.06008592 4.31579832 1.7244233  1.95348734 4.55153985],[-1.14771862 33.18717525 10.81079742  8.57675962 29.34130176],75.2217962111071,2.104
304.6988092,-47.57144498,352.27025418000005,30.683939986967854,2.1281163970000003,"0    7089.976046
1      39.641325
2      16.451108
3      80.964289
4      74.268362
dtype: float64",[0.08215329 2.2253933  0.08182935 0.43257779 2.90971405],[-1.13423525 20.53826287  9.96949875  9.7309827  10.97306816],75.58884973958259,2.08
304.7389753,-45.83267016,350.57164546,29.789985649164958,2.1533084545000003,"0    7488.345739
1      40.206362
2      21.309947
3      73.787202
4      66.586016
dtype: float64",[ 0.08323881  1.95539396 -3.6137814   0.64566801  3.07170233],[-1.0558937  13.58581514 38.57580824  6.20352833 15.10704205],74.42899793872242,1.992
302.0277241,-25.49781998,327.52554408,30.291593660138343,2.4295808819999998,"0    6794.297249
1      54.318950
2      13.376127
3      78.019042
4      73.053836
dtype: float64",[0.06944086 3.82741858 0.1587885  1.57492453 2.97512129],[-0.99375496 33.70051505  3.09330155  5.78132981 13.31777218],74.06921249137079,1.904
303.423517,-61.90948668,365.33300368,30.001738888393295,2.238661054,"0    6438.614234
1      55.985681
2      18.756553
3      90.351158
4      91.948363
dtype: float64",[ 0.08871616 -0.35506031  1.19638531 -0.47605975  3.57058884],[-0.99552665 14.63653911 16.96107646 11.50864007 20.73372784],73.5105565164291,1.984
303.0921412,-25.87538405,328.96752525,28.515621631948033,2.4718231015,"0    7551.351456
1      60.712995
2      22.414766
3      44.834913
4      62.313969
dtype: float64",[0.2452435  3.00258212 4.72493073 0.43513015 4.57562775],[-1.09516858 23.40833545 51.06339862  2.76397955 38.49323206],71.75527957317564,1.992
303.0620162,-48.17061619,351.23263239,29.857543961096887,2.430262162,"0    6633.228850
1      75.626144
2      16.225356
3      68.843484
4      85.728268
dtype: float64",[ 0.17567023  2.2103607  -2.5236583   1.65598917  3.10415578],[-1.08297123 20.69497067 22.23471887  7.42502333 12.45628845],72.78414843086729,2.056
302.2464226,-64.80415313,367.05057573,32.03276355025296,2.5228464534999997,"0    6605.520839
1      77.054831
2      27.609506
3      63.641243
4      89.126214
dtype: float64",[-0.05143641  0.85284862  3.8864577  -0.29210852  3.91674063],[-0.92385014 26.36983815 49.32592086  4.60494172 23.68213239],77.21828252945038,1.952
300.5447772,-38.13831908,338.68309628,28.398278782721007,2.3593653995,"0    5447.851706
1      24.599351
2      12.810827
3      49.428950
4      37.407824
dtype: float64",[ 0.17916576  0.31289731 -1.83037969 -0.70275698  2.58164431],[-0.90209451  2.9037524   9.85740063  8.17654732 10.64483428],69.42434031343646,1.9821428571428572
